,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,lat,lng,tweet,urls,hashtags,language,mentions,photos,replies_count,retweets_count,likes_count,cashtags,link,retweet,quote_url,video,thumbnail,sentiment
5758,2099,2520737142855494656,-7467656988783384699,2021-03-02 20:01:50,2021-03-02 00:00:00,20:01:50,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Meet Paolo, who received a liver transplant on June 30, 2014.  He refers to this as his second birthday. “This new second chance in life I was granted is a result of two donations - blood and organ. Without which I would not be here. It will be my pleasure and privilege to share my story and to thank those whom I have never met. But whose work allowed people in need like me to live.  It will be a pleasure to proudly echo my humble gratitude to them. Not only for myself. But I also believe that any individual story is representative of all stories of life - overcoming obstacles, surviving them and ultimate redemption. Through the gift of live - a life saved. The human cause is OUR cause.” #nybloodcenter

 #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/156969823_1884605368375619_684204022947402705_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=r2Zdb6x4pCoAX8rfB2U&oh=53c382209eb3f1a56b783f7f80aa34ed&oe=6074ACE8,4,0,69,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/156969823_1884605368375619_684204022947402705_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=r2Zdb6x4pCoAX8rfB2U&oh=53d91868e0c65d67b0c09d4180903464&oe=6072C05E,0.07992424242424243
5680,2021,2505277323979890176,-4680505337996152264,2021-02-09 12:05:56,2021-02-09 00:00:00,12:05:56,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Meet Michael, an attorney. He's also a blood donor, and you may have seen him featured in @nymag recently as part of ""The Look Book Goes to a Blood Drive In the midst of New York’s blood shortage, Bronx residents came to donate at the St. Frances de Chantal Church."" Meet some of the donors featured in the Look Book, and learn a little more about why they donate: smarturl.it/NYBC_NYLookBook
.
.
.
#nybloodcenter #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/147464796_1757711457740185_1134693571950788151_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DBMdRjKwVP0AX-VgNdW&oh=9d063cf2301cfb205c19da2886b298fb&oe=60746BFA,0,0,69,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/147464796_1757711457740185_1134693571950788151_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DBMdRjKwVP0AX-VgNdW&oh=e1ac9d8e8db05ca336c40b766afd6371&oe=60739BE1,0.11221590909090909
3101,3101,2505277323979890176,-4680505337996152264,2021-02-09 12:05:56,2021-02-09 00:00:00,12:05:56,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Meet Michael, an attorney. He's also a blood donor, and you may have seen him featured in @nymag recently as part of ""The Look Book Goes to a Blood Drive In the midst of New York’s blood shortage, Bronx residents came to donate at the St. Frances de Chantal Church."" Meet some of the donors featured in the Look Book, and learn a little more about why they donate: smarturl.it/NYBC_NYLookBook
.
.
.
#nybloodcenter #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/147464796_1757711457740185_1134693571950788151_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QabdHjk745EAX-2xqHq&ccb=7-4&oh=e7dc2ab34081f318b2769810a8f1c9db&oe=608C26FA&_nc_sid=4f375e,0,0,69,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/147464796_1757711457740185_1134693571950788151_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QabdHjk745EAX-2xqHq&ccb=7-4&oh=e32906902e5a183e61c4d38f329205ee&oe=608B56E1&_nc_sid=4efc9f,0.11221590909090909
7011,3352,2321393393265549824,-4050390825674971570,2020-05-31 19:01:23,2020-05-31 00:00:00,19:01:23,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Now this is a creative way to rock your socks 🧦 Shout out to platelet donor and team member Mark for sharing this super cool selfie. And a big shout out to his wife for making this very creative mask! Have you been rockin' your socks? Share below! #nybloodcenter
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/101388449_179336770196976_417661143606269863_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=p8Sy7gYU98AAX9lfar8&oh=977812e8f8c652eeaa6ace350c8ac4e6&oe=60752D31,1,0,69,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/101388449_179336770196976_417661143606269863_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=p8Sy7gYU98AAX9lfar8&oh=977812e8f8c652eeaa6ace350c8ac4e6&oe=60752D31,0.43666666666666665
6517,2858,2287268446801150720,7577171946609231556,2020-04-14 17:01:13,2020-04-14 00:00:00,17:01:13,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Did you have a lab confirmed positive test for COVID-19 AND you have been symptom free for 14 days? Then we need your plasma! We have the capacity for 1,500 convalescent plasma donors per week - sign up today to be one of those donors! Link in bio #nybloodcenter #convalescentplasma
.
.
.
#newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp #coronavirus #covid19 #covid_19 #givebloodchallenge #combatcoronavirus #combatcovid19 @adrpgiveblood #todaysheroes @todayshow #unsungheroes",[],"['nybloodcenter', 'convalescentplasma', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp', 'coronavirus', 'covid19', 'covid_19', 'givebloodchallenge', 'combatcoronavirus', 'combatcovid19', 'todaysheroes', 'unsungheroes']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/93386280_247744703074696_7948019818193294955_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=OsmUVOUtMkYAX_hyT2F&oh=a74d326645c5c01efb2f6e56380c3d59&oe=60740415,1,0,70,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/93386280_247744703074696_7948019818193294955_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=OsmUVOUtMkYAX_hyT2F&oh=4c8cdd3fabddbbb024f8e7295d60bf45&oe=60761E2F,0.4174242424242425
3162,3162,2520737142855494656,-7467656988783384699,2021-03-02 20:01:50,2021-03-02 00:00:00,20:01:50,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Meet Paolo, who received a liver transplant on June 30, 2014.  He refers to this as his second birthday. “This new second chance in life I was granted is a result of two donations - blood and organ. Without which I would not be here. It will be my pleasure and privilege to share my story and to thank those whom I have never met. But whose work allowed people in need like me to live.  It will be a pleasure to proudly echo my humble gratitude to them. Not only for myself. But I also believe that any individual story is representative of all stories of life - overcoming obstacles, surviving them and ultimate redemption. Through the gift of live - a life saved. The human cause is OUR cause.” #nybloodcenter

 #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/156969823_1884605368375619_684204022947402705_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GxeZlLttNbQAX_lNWQn&ccb=7-4&oh=1c3f3534599ec55b48a06cefc43843e8&oe=608C67E8&_nc_sid=4f375e,4,0,70,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/156969823_1884605368375619_684204022947402705_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GxeZlLttNbQAX_lNWQn&ccb=7-4&oh=fac7c7af66b6eb77e4a31926bfcd306c&oe=608A7B5E&_nc_sid=4efc9f,0.07992424242424243
3254,3254,2467219283644314112,1693546786466183704,2020-12-18 23:51:19,2020-12-18 00:00:00,23:51:19,,229013223,newyorkbloodcenter,New York Blood Center,,,,"We need donors ASAP! Due to snow, we lost 1,000 units of blood and we need your help to recover them! Find a donation location near you today - link in bio #nybloodcenter",[],['nybloodcenter'],,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/131897016_1279680932413955_8626314652857184386_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qrbkmJFAHJwAX9rZsQj&ccb=7-4&oh=0c9adcc68e11dc8d36689da909a863d0&oe=608DF453&_nc_sid=4f375e,3,0,70,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/131897016_1279680932413955_8626314652857184386_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qrbkmJFAHJwAX9rZsQj&ccb=7-4&oh=15ec60cffc87b7a82247a8320aa371f1&oe=608CAFCC&_nc_sid=4efc9f,-0.028124999999999997
7738,4079,2255953619742906112,6250265332507455702,2020-03-02 12:04:16,2020-03-02 00:00:00,12:04:16,,229013223,newyorkbloodcenter,New York Blood Center,,,,"A big congratulations to Mr. John O'Meara for making his 100th donation at the Kingston Donor Center! 💯 #nybloodcenter
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor # nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork @adrpgiveblood #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/88246804_2451786631728253_5083518881384094079_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=3ThJuVGqSKAAX8dR_3Q&oh=8d5e847aeaa0c989b15a10040c75bf02&oe=6077C5E7,0,0,70,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/88246804_2451786631728253_5083518881384094079_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=3ThJuVGqSKAAX8dR_3Q&oh=05efbb7931c1eb1ec87079144fb8ecd4&oe=6075B6B0,-0.0625
3742,83,2520567439528349184,-3354266398379138481,2021-03-02 14:24:35,2021-03-02 00:00:00,14:24:35,,623927636,fidasdonatorisangue,FIDAS Nazionale,218445886.0,45.66635,12.24191,"""Beh, che dire? 🤔 Mi chiamo Anna e per un po' di mesi posso ancora considerarmi una ""under 28"" 🤪 ...Se sono una volontaria ed anche una donatrice di sangue lo devo al mio mitico papino 🥰, che ora mi guarda da lassù cercando di indirizzarmi per le vie tortuose della vita... Fiera ed onorata di essere donatrice da sempre perché con un piccolo gesto si possono compiere grandi passi!!✌🏻😎"".
Anna Salatin, donatrice e volontaria @fidastreviso 
.
.
.
#FIDAS #FIDASTreviso #GiovaniFIDAS #volontaria #volontariato #donaresangue #oggidono #treviso #igerstreviso #igtreviso #veneto #igersveneto #igveneto",[],"['FIDAS', 'FIDASTreviso', 'GiovaniFIDAS', 'volontaria', 'volontariato', 'donaresangue', 'oggidono', 'treviso', 'igerstreviso', 'igtreviso', 'veneto', 'igersveneto', 'igveneto']",,[],https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/155891432_4119941254692494_9139703266513435000_n.jpg?tp=1&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=3XsZ9Y5tY_gAX8iSeCp&oh=04b8f07ad91752e57b8d8db5c2e34526&oe=60717195,1,0,71,[],https://instagram.com,False,,0,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/155891432_4119941254692494_9139703266513435000_n.jpg?tp=1&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=3XsZ9Y5tY_gAX8iSeCp&oh=a1cba200793d27077a7991322608b4b9&oe=6070AE8E,0.0
2982,2982,2444695474425866752,5990003987602513591,2020-11-17 22:00:37,2020-11-17 00:00:00,22:00:37,,229013223,newyorkbloodcenter,New York Blood Center,,,,"In normal times, announcing a blood emergency would create a short-term increase in blood donations, but this will not solve this particularly difficult blood shortage long-term. This is an incredibly challenging time for our communities. We are experiencing a chronic deficit in the blood supply. Area hospitals and academic medical centers, including @montefiorehealthsystem, are joining forces with us to increase blood donations. We need your help to support the needs of our hospitals treating patients everyday. Find a donation location near you at the link in our bio #nybloodcenter
.
.
.
#newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/125887289_154609396356350_5798099785063777957_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cMjk9myn64sAX_zmJEl&ccb=7-4&oh=7a7550af147b17ba504dde3f478f6e60&oe=608A70A7&_nc_sid=4f375e,4,0,71,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/125887289_154609396356350_5798099785063777957_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cMjk9myn64sAX_zmJEl&ccb=7-4&oh=6fcaa61fafa2a7b0055c79c34784ac94&oe=608E4D9D&_nc_sid=4efc9f,0.007142857142857145
7515,3856,2267895416714984192,-630656869345995591,2020-03-18 23:30:28,2020-03-18 00:00:00,23:30:28,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Every 2 seconds - someone in the U.S. needs blood. First time donor Jacklyn is here to help! 💪 Want to join Jacklyn in saving lives? Sign up to give blood now - link in bio #nybloodcenter
.
.
.
#newyorkbloodcenter #donateblood #blooddonor # nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/89970370_691135761629068_6698453622590520143_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=YdblhXAVKI0AX-OQPAB&oh=a8e25641635dcc3054d2f1fc059f376f&oe=60738111,1,0,71,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/89970370_691135761629068_6698453622590520143_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=YdblhXAVKI0AX-OQPAB&oh=1af92e50ae807c41349264390d92b233&oe=6073D02B,0.3125
5249,1590,2444695474425866752,5990003987602513591,2020-11-17 22:00:37,2020-11-17 00:00:00,22:00:37,,229013223,newyorkbloodcenter,New York Blood Center,,,,"In normal times, announcing a blood emergency would create a short-term increase in blood donations, but this will not solve this particularly difficult blood shortage long-term. This is an incredibly challenging time for our communities. We are experiencing a chronic deficit in the blood supply. Area hospitals and academic medical centers, including @montefiorehealthsystem, are joining forces with us to increase blood donations. We need your help to support the needs of our hospitals treating patients everyday. Find a donation location near you at the link in our bio #nybloodcenter
.
.
.
#newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/125887289_154609396356350_5798099785063777957_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=YEFJBFPkbeQAX8g0PCt&oh=f6a34b027e2742a084495d644ef890c8&oe=6076AA27,4,0,71,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/125887289_154609396356350_5798099785063777957_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=YEFJBFPkbeQAX8g0PCt&oh=af7a22658307d26011aa4994d37d9d7c&oe=6076929D,0.007142857142857145
5981,2322,2384569936676145152,-8733434773771038801,2020-08-26 23:01:54,2020-08-26 00:00:00,23:01:54,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Did you know that every 2 seconds, someone needs blood? Interested in helping those in need? Find a donation location near you today - click the link in our bio to search via zip code! #nybloodcenter
.
.
.
#newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/118199422_330089668116385_5560563801895570216_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=bA2xEtJU3W0AX-LiaRr&oh=136dcb570b6c258d7aeef6b38c01149c&oe=6072FEA3,1,0,72,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/118199422_330089668116385_5560563801895570216_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=bA2xEtJU3W0AX-LiaRr&oh=83dd3f282a3f0ad3101adf451600b8d5&oe=6075906C,0.1875
7858,4199,2248891227037081344,5875419182933982128,2020-02-21 18:12:33,2020-02-21 00:00:00,18:12:33,,229013223,newyorkbloodcenter,New York Blood Center,,,,"We saved a seat for you! We need donors ASAP - the holiday this week has really put a downer on donations. Sign up to give at the link in our bio! #nybloodcenter
.
.
.
#newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork #adrp #blooddonor #hero #lifesaver",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork', 'adrp', 'blooddonor', 'hero', 'lifesaver']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/85252093_195384798508711_5203002381520211260_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=b05lNXv3Lf8AX9EPHoD&oh=c1a16a795922117c7a5800547da60662&oe=6077107E,1,0,72,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/85252093_195384798508711_5203002381520211260_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=b05lNXv3Lf8AX9EPHoD&oh=0c81a976a07b3d31b2d580cfb1dbdd86&oe=6078A3C8,0.25
5340,1681,2455325524296837120,-9073453946316682201,2020-12-02 14:00:37,2020-12-02 00:00:00,14:00:37,,229013223,newyorkbloodcenter,New York Blood Center,,,,"It is safe to donate blood, and we encourage healthy individuals to donate so that blood is available for those patients who need it. Our blood collection sites are disinfected frequently, and we are taking extra precautions to help prevent the person-to-person spread of COVID-19 as per CDC recommendations. We screen our donors for infectious disease risks and let donors know in advance that they should not come to the blood collection site to donate if they have a fever or other symptoms of COVID-19. Learn more about donating at this time at nybc.org/coronavirus
.
.
.
#nybloodcenter #coronavirus #covid19 #covid_19 #givebloodchallenge #combatcoronavirus #combatcovid19  #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'coronavirus', 'covid19', 'covid_19', 'givebloodchallenge', 'combatcoronavirus', 'combatcovid19', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/128775526_2961070890806149_7558452010747069987_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kExdgrYEOZgAX8G5LJc&oh=c288cd3ffe5277affc33e482a8873483&oe=6075D8F4,2,0,72,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/128775526_2961070890806149_7558452010747069987_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kExdgrYEOZgAX8G5LJc&oh=ab814d3e4088604db258b4025c79c64a&oe=60737A6B,0.26785714285714285
6073,2414,2396831138653465088,-8859465369188443791,2020-09-12 21:02:42,2020-09-12 00:00:00,21:02:42,,229013223,newyorkbloodcenter,New York Blood Center,,,,"September is #ChildhoodCancerAwareness month. Oftentimes, kids who are going through chemotherapy will need platelet transfusions in order to recover lost platelets from chemo treatments. Learn more about becoming a platelet donor by visiting our website today! #nybloodcenter #fightcancer
.
.
.
#newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['ChildhoodCancerAwareness', 'nybloodcenter', 'fightcancer', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/119106039_2728946457375706_3227769026889930903_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=8lPWSr5bqUkAX8jWHem&oh=ee6bc8e00cf5d43421d3a395a44766c8&oe=6073C6DF,1,0,72,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/119106039_2728946457375706_3227769026889930903_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=8lPWSr5bqUkAX8jWHem&oh=af2f11274239ec9debc3f09e65caf7aa&oe=6072DBC8,0.53125
